movie_id,title,original_title,year,runtime_minutes,genres,studio,domestic_gross,foreign_gross,averagerating,numvotes
tt0315642,Wazir,Wazir,2016,103.0,"Action,Crime,Drama",Relbig.,1100000.0,,7.1,15378
tt0337692,On the Road,On the Road,2012,124.0,"Adventure,Drama,Romance",IFC,744000.0,8000000,6.1,37886
tt0359950,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,2013,114.0,"Adventure,Comedy,Drama",Fox,58200000.0,129900000,7.3,275300
tt0365907,A Walk Among the Tombstones,A Walk Among the Tombstones,2014,114.0,"Action,Crime,Drama",Uni.,26300000.0,26900000,6.5,105116
tt0369610,Jurassic World,Jurassic World,2015,124.0,"Action,Adventure,Sci-Fi",Uni.,652300000.0,"1,019.4",7.0,539338
tt0372538,Spy,Spy,2015,110.0,"Action,Crime,Drama",Fox,110800000.0,124800000,6.6,78
tt0376136,The Rum Diary,The Rum Diary,2011,119.0,"Comedy,Drama",FD,13100000.0,10800000,6.2,94787
tt0376479,American Pastoral,American Pastoral,2016,108.0,"Crime,Drama",LGF,544000.0,,6.1,12898
tt0383010,The Three Stooges,The Three Stooges,2012,92.0,"Comedy,Family",Fox,44300000.0,10500000,5.1,28570
tt0398286,Tangled,Tangled,2010,100.0,"Adventure,Animation,Comedy",BV,200800000.0,391000000,7.8,366366
tt0401729,John Carter,John Carter,2012,132.0,"Action,Adventure,Sci-Fi",BV,73100000.0,211100000,6.6,241792
tt0409379,In Secret,In Secret,2014,107.0,"Crime,Drama,Thriller",RAtt.,444000.0,,6.2,7045
tt0409847,Cowboys & Aliens,Cowboys & Aliens,2011,119.0,"Action,Sci-Fi,Thriller",Uni.,100200000.0,74600000,6.0,195889
tt0419692,Disconnect,Disconnect,2013,112.0,"Drama,Mystery,Sci-Fi",LD,1400000.0,,4.5,190
tt0420293,The Stanford Prison Experiment,The Stanford Prison Experiment,2015,122.0,"Biography,Drama,History",IFC,661000.0,,6.9,32591
tt0427152,Dinner for Schmucks,Dinner for Schmucks,2010,114.0,Comedy,P/DW,73000000.0,13800000,5.9,91546
tt0429493,The A-Team,The A-Team,2010,117.0,"Action,Adventure,Thriller",Fox,77200000.0,100000000,6.8,235256
tt0431021,The Possession,The Possession,2012,92.0,"Horror,Mystery,Thriller",LGF,49100000.0,36300000,5.9,53649
tt0433035,Real Steel,Real Steel,2011,127.0,"Action,Drama,Family",BV,85500000.0,213800000,7.1,283534
tt0435651,The Giver,The Giver,2014,97.0,"Drama,Romance,Sci-Fi",Wein.,45100000.0,21900000,6.5,104999
tt0435761,Toy Story 3,Toy Story 3,2010,103.0,"Adventure,Animation,Comedy",BV,415000000.0,652000000,8.3,682218
tt0443272,Lincoln,Lincoln,2012,150.0,"Biography,Drama,History",BV,182200000.0,93100000,7.4,228701
tt0443465,Before We Go,Before We Go,2015,95.0,"Comedy,Drama,Romance",RTWC,37200.0,,6.8,45181
tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,112.0,"Action,Comedy,Fantasy",Uni.,31500000.0,16100000,7.5,339338
tt0448694,Puss in Boots,Puss in Boots,2011,90.0,"Action,Adventure,Animation",P/DW,149300000.0,405700000,6.6,133355
tt0451279,Wonder Woman,Wonder Woman,2017,141.0,"Action,Adventure,Fantasy",WB,412600000.0,409300000,7.5,487527
tt0454876,Life of Pi,Life of Pi,2012,127.0,"Adventure,Drama,Fantasy",Fox,125000000.0,484000000,7.9,535836
tt0455323,Being Flynn,Being Flynn,2012,102.0,Drama,Focus,540000.0,,6.4,15780
tt0455407,The Crazies,The Crazies,2010,101.0,"Horror,Thriller",Over.,39100000.0,15700000,6.5,104465
tt0455944,The Equalizer,The Equalizer,2014,132.0,"Action,Crime,Thriller",Sony,101500000.0,90800000,7.2,302302
tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011,124.0,"Action,Adventure,Sci-Fi",Par.,176700000.0,193900000,6.9,668137
tt0458413,A Long Way Down,A Long Way Down,2014,96.0,"Comedy,Drama",Magn.,13300.0,7200000,6.4,29260
tt0460890,The Only Living Boy in New York,The Only Living Boy in New York,2017,89.0,Drama,RAtt.,624000.0,1900000,6.3,8727
tt0461336,Saving Private Perez,Salvando al Soldado Pérez,2011,105.0,"Adventure,Comedy,Western",LGF,1400000.0,7900000,6.0,1727
tt0462335,High-Rise,High-Rise,2016,119.0,"Drama,Horror,Sci-Fi",Magn.,346000.0,,5.6,33746
tt0464154,Piranha 3D,Piranha 3D,2010,88.0,"Comedy,Horror",W/Dim.,25000000.0,58200000,5.4,81327
tt0466893,Margaret,Margaret,2011,150.0,Drama,FoxS,46500.0,,6.5,14708
tt0470752,Ex Machina,Ex Machina,2015,108.0,"Drama,Mystery,Sci-Fi",A24,25400000.0,11400000,7.7,424542
tt0471042,Tower Heist,Tower Heist,2011,104.0,"Action,Comedy,Crime",Uni.,78000000.0,74900000,6.2,125102
tt0472181,The Smurfs,The Smurfs,2011,103.0,"Adventure,Animation,Comedy",Sony,142600000.0,421100000,5.5,77577
tt0472399,The Mechanic,The Mechanic,2011,93.0,"Action,Crime,Thriller",CBS,29100000.0,47000000,6.6,141254
tt0473075,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,2010,116.0,"Action,Adventure,Fantasy",BV,90800000.0,245600000,6.6,254975
tt0475290,"Hail, Caesar!","Hail, Caesar!",2016,106.0,"Comedy,Drama,Music",Uni.,30500000.0,33100000,6.3,111422
tt0477080,Unstoppable,Unstoppable,2010,98.0,"Action,Thriller",Fox,81600000.0,86200000,6.8,173019
tt0477302,Extremely Loud & Incredibly Close,Extremely Loud & Incredibly Close,2011,129.0,"Adventure,Drama,Mystery",WB,31800000.0,23400000,6.9,93164
tt0478304,The Tree of Life,The Tree of Life,2011,139.0,"Drama,Fantasy",FoxS,13300000.0,41000000,6.8,156266
tt0478970,Ant-Man,Ant-Man,2015,117.0,"Action,Adventure,Comedy",BV,180200000.0,339100000,7.3,501213
tt0479997,Season of the Witch,Season of the Witch,2011,95.0,"Action,Adventure,Fantasy",Rela.,24800000.0,66800000,5.4,85777
tt0480255,The Losers,The Losers,2010,97.0,"Action,Adventure,Crime",WB,23600000.0,5800000,6.4,83876
tt0480687,Hall Pass,Hall Pass,2011,105.0,"Comedy,Romance",WB (NL),45100000.0,38100000,5.9,113775
tt0481499,The Croods,The Croods,2013,98.0,"Action,Adventure,Animation",Fox,187200000.0,400000000,7.2,176699
tt0485985,Red Tails,Red Tails,2012,125.0,"Action,Adventure,Drama",Fox,49900000.0,489000,5.9,31815
tt0491152,Something Borrowed,Something Borrowed,2011,112.0,"Comedy,Drama,Romance",WB,39000000.0,21100000,5.9,54314
tt0491175,Suburbicon,Suburbicon,2017,105.0,"Comedy,Crime,Drama",Par.,5800000.0,,5.6,31294
tt0491203,Tulip Fever,Tulip Fever,2017,105.0,"Drama,History,Romance",Wein.,2500000.0,5900000,6.2,15037
tt0492389,Furry Vengeance,Furry Vengeance,2010,92.0,"Comedy,Family",Sum.,17600000.0,18600000,3.8,14700
tt0493949,Ramona and Beezus,Ramona and Beezus,2010,103.0,"Adventure,Comedy,Family",Fox,26200000.0,1100000,6.6,16086
tt0498351,The Hero of Color City,The Hero of Color City,2014,77.0,"Animation,Family",Magn.,32200.0,,4.0,431
tt0498381,Rings,Rings,2017,102.0,"Drama,Horror,Mystery",Par.,27800000.0,55300000,4.5,34151
tt0763831,A Thousand Words,A Thousand Words,2012,91.0,"Comedy,Drama",P/DW,18500000.0,3600000,5.9,36387
tt0770703,What's Your Number?,What's Your Number?,2011,106.0,"Comedy,Romance",Fox,14000000.0,16399999,6.1,67922
tt0770802,Samsara,Samsara,2012,102.0,"Documentary,Music",Osci.,2700000.0,,8.5,29725
tt0770828,Man of Steel,Man of Steel,2013,143.0,"Action,Adventure,Sci-Fi",WB,291000000.0,377000000,7.1,647288
tt0780653,The Wolfman,The Wolfman,2010,103.0,"Drama,Fantasy,Horror",Uni.,62000000.0,77800000,5.8,97873
tt0787474,The Boxtrolls,The Boxtrolls,2014,96.0,"Adventure,Animation,Comedy",Focus,50800000.0,58400000,6.8,50763
tt0787524,The Man Who Knew Infinity,The Man Who Knew Infinity,2016,108.0,"Biography,Drama",IFC,3900000.0,8400000,7.2,43575
tt0790628,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,2013,100.0,"Adventure,Comedy,Fantasy",WB (NL),22500000.0,4900000,5.9,67549
tt0790636,Dallas Buyers Club,Dallas Buyers Club,2013,117.0,"Biography,Drama",Focus,27300000.0,27900000,8.0,402462
tt0790663,The First Grader,The First Grader,2011,103.0,"Biography,Drama,Romance",NGE,332000.0,382000,7.5,4052
tt0790724,Jack Reacher,Jack Reacher,2012,130.0,"Action,Crime,Thriller",Par.,80100000.0,138300000,7.0,284547
tt0790736,R.I.P.D.,R.I.P.D.,2013,96.0,"Action,Adventure,Comedy",Uni.,33600000.0,44700000,5.6,109078
tt0790770,Miles Ahead,Miles Ahead,2016,100.0,"Biography,Drama,Music",SPC,2600000.0,850000,6.4,8498
tt0795461,Scary Movie 5,Scary Movie 5,2013,86.0,Comedy,W/Dim.,32000000.0,46400000,3.5,60139
tt0800054,The Guardians,The Guardians,2018,88.0,"Comedy,Family",MBox,177000.0,,7.8,68
tt0800369,Thor,Thor,2011,115.0,"Action,Adventure,Fantasy",Par.,181000000.0,268300000,7.0,683264
tt0803096,Warcraft,Warcraft,2016,123.0,"Action,Adventure,Fantasy",Uni.,47400000.0,386300000,6.9,225557
tt0804497,It's Kind of a Funny Story,It's Kind of a Funny Story,2010,101.0,"Comedy,Drama,Romance",Focus,6400000.0,128000,7.1,125583
tt0804509,The Mule,La mula,2018,100.0,"Comedy,Drama",WB,103800000.0,68700000,6.2,653
tt0808510,Tooth Fairy,Tooth Fairy,2010,101.0,"Comedy,Family,Fantasy",Fox,60000000.0,52400000,5.0,37939
tt0810819,The Danish Girl,The Danish Girl,2015,119.0,"Biography,Drama,Romance",Focus,11100000.0,53100000,7.1,146873
tt0810913,Jack and Jill,Jack and Jill,2011,91.0,Comedy,Sony,74200000.0,75500000,3.3,71361
tt0810922,Take Me Home Tonight,Take Me Home Tonight,2011,97.0,"Comedy,Drama,Romance",Rela.,6900000.0,,6.3,48393
tt0815236,She's Out of My League,She's Out of My League,2010,104.0,"Comedy,Romance",Par.,32000000.0,17800000,6.4,117245
tt0816442,The Book Thief,The Book Thief,2013,131.0,"Drama,War",Fox,21500000.0,55100000,7.6,119023
tt0816692,Interstellar,Interstellar,2014,169.0,"Adventure,Drama,Sci-Fi",Par.,188000000.0,489400000,8.6,1299334
tt0816711,World War Z,World War Z,2013,116.0,"Action,Adventure,Horror",Par.,202400000.0,337600000,7.0,553751
tt0817177,Flipped,Flipped,2010,90.0,"Comedy,Drama,Romance",WB,1800000.0,,7.7,74937
tt0817230,Valentine's Day,Valentine's Day,2010,125.0,"Comedy,Romance",WB (NL),110500000.0,106000000,5.7,107171
tt0822847,Priest,Priest,2011,87.0,"Action,Adventure,Fantasy",SGem,29100000.0,49200000,5.7,108320
tt0829150,Dracula Untold,Dracula Untold,2014,92.0,"Action,Drama,Fantasy",Uni.,56300000.0,160800000,6.3,164829
tt0835418,The Babymakers,The Babymakers,2012,95.0,Comedy,MNE,7900.0,,5.0,8147
tt0837562,Hotel Transylvania,Hotel Transylvania,2012,91.0,"Animation,Comedy,Family",Sony,148300000.0,210100000,7.1,204571
tt0840361,The Town,The Town,2010,125.0,"Crime,Drama,Thriller",WB,92200000.0,61800000,7.6,322524
tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance",Focus,20800000.0,13900000,7.0,120656
tt0844993,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,2011,86.0,"Animation,Comedy,Crime",Wein.,10100000.0,6800000,4.8,11281
tt0848537,Epic,Epic,2013,102.0,"Adventure,Animation,Family",Fox,107500000.0,160900000,6.7,95318
tt0850709,Risen,Risen,2016,121.0,"Biography,Drama",Sony,36900000.0,9200000,5.3,182
tt0857190,The Sweeney,The Sweeney,2013,112.0,"Action,Crime,Drama",EOne,26700.0,6300000,6.1,18095
tt0860907,Evangelion: 3.0 You Can (Not) Redo,Evangerion shin gekijôban: Kyu,2014,96.0,"Action,Animation,Drama",Elev.,175000.0,60300000,7.0,8215
tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",Fox,111500000.0,164200000,6.8,57277
tt0872230,My Soul to Take,My Soul to Take,2010,107.0,"Horror,Mystery,Thriller",Uni.,14700000.0,6200000,4.8,18381
tt0873886,Red State,Red State,2011,88.0,"Action,Crime,Horror",SMod,1100000.0,,6.2,59266
tt0878835,Please Give,Please Give,2010,87.0,"Comedy,Drama",SPC,4000000.0,280000,6.6,10652
tt0879870,Eat Pray Love,Eat Pray Love,2010,133.0,"Drama,Romance",Sony,80600000.0,124000000,5.8,77709
tt0881320,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller",Uni.,23200000.0,85400000,5.9,51318
tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",LG/S,42900000.0,,6.5,78142
tt0884726,Legends of Oz: Dorothy's Return,Legends of Oz: Dorothy's Return,2014,88.0,"Adventure,Animation,Family",CE,8500000.0,10200000,5.5,5351
tt0884732,The Wedding Ringer,The Wedding Ringer,2015,101.0,Comedy,SGem,64500000.0,15300000,6.7,66893
tt0889573,The Switch,The Switch,2010,101.0,"Comedy,Drama,Romance",Mira.,27800000.0,22100000,6.1,90661
tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",Sum.,53000000.0,26100000,6.6,86137
tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010,98.0,"Action,Adventure,Animation",P/DW,217600000.0,277300000,8.1,611299
tt0892791,Shrek Forever After,Shrek Forever After,2010,93.0,"Adventure,Animation,Comedy",P/DW,238700000.0,513900000,6.3,167532
tt0893412,From Prada to Nada,From Prada to Nada,2011,107.0,"Comedy,Drama,Romance",LGF,3000000.0,123000,5.6,13644
tt0896872,The Whistleblower,The Whistleblower,2011,112.0,"Action,Biography,Crime",Gold.,1100000.0,,7.2,29826
tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,169.0,"Adventure,Family,Fantasy",WB (NL),303000000.0,718100000,7.9,719629
tt0903657,Love & Mercy,Love & Mercy,2015,121.0,"Biography,Drama,Music",RAtt.,12600000.0,16100000,7.4,32238
tt0918940,The Legend of Tarzan,The Legend of Tarzan,2016,110.0,"Action,Adventure,Drama",WB,126600000.0,230100000,6.3,150154
tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,Drama,LGF,2200000.0,2900000,7.0,45357
tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",Par.,131800000.0,187900000,4.1,137734
tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",Sony,118300000.0,175200000,6.4,277204
tt0945513,Source Code,Source Code,2011,93.0,"Action,Drama,Sci-Fi",Sum.,54700000.0,92600000,7.5,452036
tt0947798,Black Swan,Black Swan,2010,108.0,"Drama,Thriller",FoxS,107000000.0,222400000,8.0,648854
tt0947810,Green Zone,Green Zone,2010,115.0,"Action,Drama,Thriller",Uni.,35100000.0,59800000,6.8,122132
tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012,136.0,"Action,Adventure,Sci-Fi",Sony,262000000.0,495900000,7.0,525632
tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",IFC,217000.0,3800000,6.1,31727
tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",Uni.,105300000.0,216400000,6.6,239480
tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010,109.0,"Action,Adventure,Family",BV,63200000.0,152100000,6.1,143862
tt0964517,The Fighter,The Fighter,2010,116.0,"Biography,Drama,Sport",Par.,93600000.0,35600000,7.8,316539
tt0968264,The Conspirator,The Conspirator,2011,122.0,"Crime,Drama,History",RAtt.,11500000.0,3900000,6.9,26416
tt0970179,Hugo,Hugo,2011,126.0,"Adventure,Drama,Family",Par.,73900000.0,111900000,7.5,284869
tt0970866,Little Fockers,Little Fockers,2010,98.0,"Comedy,Romance",Uni.,148400000.0,162200000,5.5,99222
tt0974015,Justice League,Justice League,2017,120.0,"Action,Adventure,Fantasy",WB,229000000.0,428900000,6.5,329135
tt0975645,Hitchcock,Hitchcock,2012,98.0,"Biography,Comedy,Drama",FoxS,6000000.0,17600000,6.8,68315
tt0978764,Sucker Punch,Sucker Punch,2011,110.0,"Action,Adventure,Fantasy",WB,36400000.0,53400000,6.1,218371
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113.0,"Adventure,Family,Fantasy",Fox,104400000.0,311300000,6.3,129663
tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011,107.0,"Action,Adventure,Animation",Par.,77600000.0,296400000,7.3,202430
tt0985694,Machete,Machete,2010,105.0,"Action,Crime,Thriller",Fox,26600000.0,17500000,6.6,182320
tt0989757,Dear John,Dear John,2010,108.0,"Drama,Romance,War",SGem,80000000.0,35000000,6.3,128657
tt0990407,The Green Hornet,The Green Hornet,2011,119.0,"Action,Comedy,Crime",Sony,98800000.0,129000000,5.8,148622
tt0993842,Hanna,Hanna,2011,111.0,"Action,Drama,Thriller",Focus,40300000.0,23500000,6.8,179178
tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,2013,180.0,"Biography,Crime,Drama",Par.,116900000.0,275100000,8.2,1035358
tt1001526,Megamind,Megamind,2010,95.0,"Action,Animation,Comedy",P/DW,148400000.0,173500000,7.3,207488
tt1002563,The Young Messiah,The Young Messiah,2016,111.0,"Drama,Fantasy",Focus,6500000.0,,5.6,2882
tt1007029,The Iron Lady,The Iron Lady,2011,105.0,"Biography,Drama",Wein.,30000000.0,84900000,6.4,96066
tt10075374,The Little Prince,The Little Prince,2016,93.0,Action,EOne,1300000.0,96200000,8.3,6
tt1013860,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,2011,107.0,"Action,Comedy,Crime",OMNI/FSR,1200000.0,3400000,5.1,14120
tt1014763,Child 44,Child 44,2015,137.0,"Crime,Drama,History",LG/S,1200000.0,11700000,6.5,59477
tt1017451,The Runaways,The Runaways,2010,106.0,"Biography,Drama,Music",App.,3600000.0,1100000,6.6,43792
tt1020072,Selma,Selma,2014,128.0,"Biography,Drama,History",Par.,52100000.0,14700000,7.5,77633
tt1020558,Centurion,Centurion,2010,97.0,"Action,Adventure,Drama",Magn.,124000.0,6700000,6.4,74085
tt1020773,Certified Copy,Copie conforme,2011,106.0,"Drama,Romance",IFC,1400000.0,4099999,7.3,18210
tt1020938,Babies,Bébé(s),2010,79.0,Documentary,Focus,7300000.0,2200000,7.1,6672
tt1023114,The Way Back,The Way Back,2011,133.0,"Adventure,Drama,History",NM,2700000.0,17600000,7.3,102126
tt1024648,Argo,Argo,2012,120.0,"Biography,Drama,Thriller",WB,136000000.0,96300000,7.7,534683
tt1027718,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,2010,133.0,Drama,Fox,52500000.0,82300000,6.2,93486
tt1028576,Secretariat,Secretariat,2010,123.0,"Biography,Drama,Family",BV,59700000.0,537000,7.2,24536
tt1029231,Krrish 3,Krrish 3,2013,152.0,"Action,Adventure,Sci-Fi",Eros,2200000.0,,5.3,18891
tt1032751,The Warrior's Way,The Warrior's Way,2010,100.0,"Action,Fantasy,Western",Rela.,5700000.0,5400000,6.3,24271
tt1033575,The Descendants,The Descendants,2011,115.0,"Comedy,Drama",FoxS,82600000.0,94700000,7.3,223464
tt1034314,Iron Sky,Iron Sky,2012,93.0,"Action,Comedy,Sci-Fi",EOne,122000.0,8000000,5.9,87609
tt1034389,The Eagle,The Eagle,2011,114.0,"Action,Adventure,Drama",Focus,19500000.0,7600000,6.2,61475
tt1034415,Suspiria,Suspiria,2018,152.0,"Fantasy,Horror,Mystery",Amazon,2500000.0,5400000,6.8,37360
tt1037705,The Book of Eli,The Book of Eli,2010,118.0,"Action,Adventure,Drama",WB,94800000.0,62300000,6.9,271307
tt1038919,The Bounty Hunter,The Bounty Hunter,2010,110.0,"Action,Comedy,Romance",Sony,67099999.0,69300000,5.6,112444
tt1041804,The Nutcracker in 3D,The Nutcracker in 3D,2010,110.0,"Action,Family,Fantasy",Free,195000.0,16000000,4.3,3119
tt1043726,The Legend of Hercules,The Legend of Hercules,2014,99.0,"Action,Adventure,Fantasy",LG/S,18800000.0,42400000,4.2,50352
tt1045658,Silver Linings Playbook,Silver Linings Playbook,2012,122.0,"Comedy,Drama,Romance",Wein.,132100000.0,104300000,7.7,621018
tt1047011,Unfinished Song,Song for Marion,2013,90.0,"Comedy,Drama,Music",Wein.,1700000.0,5300000,7.0,6709
tt1047540,Parental Guidance,Parental Guidance,2012,105.0,"Comedy,Family",Fox,77300000.0,42500000,6.1,23711
tt1049402,Howl,Howl,2010,84.0,"Biography,Drama,Romance",Osci.,617000.0,566000,6.8,12096
tt1051904,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",Sony,80100000.0,70100000,6.3,72858
tt1053424,Repo Men,Repo Men,2010,111.0,"Action,Crime,Sci-Fi",Uni.,13800000.0,4600000,6.3,96144
tt1053810,The Big Year,The Big Year,2011,100.0,Comedy,Fox,7200000.0,244000,6.2,39522
tt1055292,Life as We Know It,Life as We Know It,2010,114.0,"Comedy,Drama,Romance",WB,53400000.0,52300000,6.6,113077
tt1065073,Boyhood,Boyhood,2014,165.0,Drama,IFC,25400000.0,19100000,7.9,315584
tt1067583,Water for Elephants,Water for Elephants,2011,120.0,"Drama,Romance",Fox,58700000.0,58400000,6.9,105812
tt1067765,Adult World,Adult World,2014,97.0,"Comedy,Drama",IFC,25400.0,,6.2,15924
tt1067774,Monte Carlo,Monte Carlo,2011,109.0,"Adventure,Comedy,Family",Fox,23200000.0,16500000,5.8,38731
tt1071875,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,2012,96.0,"Action,Fantasy,Thriller",Sony,51800000.0,80800000,4.3,103608
tt1072748,Winchester,Winchester,2018,99.0,"Biography,Drama,Fantasy",LGF,25100000.0,,5.4,24351
tt1074638,Skyfall,Skyfall,2012,143.0,"Action,Adventure,Thriller",Sony,304400000.0,804200000,7.8,592221
tt1075747,Jonah Hex,Jonah Hex,2010,81.0,"Action,Drama,Fantasy",WB,10500000.0,356000,4.7,51860
tt1077368,Dark Shadows,Dark Shadows,2012,113.0,"Comedy,Fantasy,Horror",WB,79700000.0,165800000,6.2,229818
tt1078897,Hysteria,Hysteria,2012,,"Horror,Thriller",SPC,1800000.0,7700000,6.7,49
tt1083452,Eddie the Eagle,Eddie the Eagle,2016,106.0,"Biography,Comedy,Drama",Fox,15800000.0,30400000,7.4,75331
tt1085448,Lights Out,Lights Out,2016,,Drama,WB (NL),67300000.0,81600000,6.6,10
tt1086772,Blended,Blended,2014,117.0,"Comedy,Romance",WB,46300000.0,81700000,6.5,106491
tt1091191,Lone Survivor,Lone Survivor,2013,121.0,"Action,Biography,Drama",Uni.,125100000.0,29700000,7.5,246641
tt1091821,Noah,Noah,2014,,Animation,Par.,101200000.0,261399999,5.6,223
tt1092026,Paul,Paul,2011,104.0,"Adventure,Comedy,Sci-Fi",Uni.,37400000.0,60600000,7.0,220567
tt1092634,Shanghai,Shanghai,2015,105.0,"Crime,Drama,Mystery",Wein.,46400.0,9200000,6.4,8662
tt1093357,The Darkest Hour,The Darkest Hour,2011,89.0,"Action,Adventure,Horror",Sum.,21400000.0,43200000,4.9,55071
tt1094597,The Quiet Ones,The Quiet Ones,2014,,"Drama,Horror,Thriller",LGF,8500000.0,9300000,5.8,45
tt1100089,Foxcatcher,Foxcatcher,2014,134.0,"Biography,Drama,Sport",SPC,12100000.0,,7.0,125954
tt1103153,Killers,Killers,2010,100.0,"Action,Comedy,Romance",LGF,47100000.0,51100000,5.4,82237
tt1105740,Eva,Eva,2015,111.0,Drama,Wein.,16700.0,,5.4,334
tt1107319,Dirty Girl,Dirty Girl,2011,90.0,"Comedy,Drama",Wein.,55100.0,,6.5,10038
tt1109624,Paddington,Paddington,2015,95.0,"Adventure,Comedy,Family",W/Dim.,76300000.0,191800000,7.2,84679
tt1111235,Trance,Trance,2013,83.0,Horror,FoxS,2300000.0,21900000,4.6,77
tt1120985,Blue Valentine,Blue Valentine,2010,112.0,"Drama,Romance",Wein.,9700000.0,2600000,7.4,170089
tt1121096,Seventh Son,Seventh Son,2015,102.0,"Action,Adventure,Fantasy",Uni.,17200000.0,97000000,5.5,66565
tt1124035,The Ides of March,The Ides of March,2011,101.0,"Drama,Thriller",Sony,41000000.0,35000000,7.1,207417
tt1124037,Free State of Jones,Free State of Jones,2016,139.0,"Action,Biography,Drama",STX,20800000.0,4200000,6.9,45135
tt1126590,Big Eyes,Big Eyes,2014,106.0,"Biography,Crime,Drama",Wein.,14500000.0,14800000,7.0,77447
tt1126591,Burlesque,Burlesque,2010,119.0,"Drama,Music,Musical",SGem,39400000.0,50100000,6.4,71021
tt1126618,Morning Glory,Morning Glory,2010,107.0,"Comedy,Drama,Romance",Par.,31000000.0,29000000,6.5,67367
tt1130884,Shutter Island,Shutter Island,2010,138.0,"Mystery,Thriller",Par.,128000000.0,166800000,8.1,1005960
tt1131724,2:22,2:22,2017,98.0,Thriller,Magn.,400.0,,5.8,16318
tt1132449,Lay the Favorite,Lay the Favorite,2012,94.0,"Comedy,Drama,Romance",RTWC,21000.0,1600000,4.8,10555
tt1133985,Green Lantern,Green Lantern,2011,114.0,"Action,Adventure,Sci-Fi",WB,116600000.0,103300000,5.5,252281
tt1135084,Takers,Takers,2010,107.0,"Action,Crime,Thriller",SGem,57700000.0,11300000,6.2,53377
tt1135989,A Tale of Love and Darkness,A Tale of Love and Darkness,2016,95.0,"Biography,Drama,History",FCW,572000.0,,6.0,3056
tt1139328,The Ghost Writer,The Ghost Writer,2010,128.0,"Drama,Mystery,Thriller",Sum.,15500000.0,44700000,7.2,148274
tt1142977,Frankenweenie,Frankenweenie,2012,87.0,"Animation,Comedy,Family",BV,35300000.0,46200000,7.0,89489
tt1143896,Holy Rollers,Holy Rollers,2010,89.0,"Biography,Crime,Drama",FInd.,303000.0,305000,5.9,4664
tt1152398,Beastly,Beastly,2011,86.0,"Drama,Fantasy,Romance",CBS,27900000.0,15300000,5.6,72599
tt1152822,Freakonomics,Freakonomics,2010,93.0,Documentary,Magn.,101000.0,16400,6.4,6466
tt1152830,The Joneses,The Joneses,2010,117.0,"Comedy,Drama",RAtt.,1500000.0,5500000,6.9,87
tt1155076,The Karate Kid,The Karate Kid,2010,140.0,"Action,Drama,Family",Sony,176600000.0,182500000,6.2,146401
tt1159922,Cheerful Weather for the Wedding,Cheerful Weather for the Wedding,2012,89.0,"Comedy,Drama,Romance",IFC,2700.0,,5.6,2048
tt1161864,The Rite,The Rite,2011,114.0,"Drama,Horror,Mystery",WB (NL),33000000.0,63000000,6.0,85604
tt1164999,Biutiful,Biutiful,2011,148.0,"Drama,Romance",RAtt.,5100000.0,20000000,7.5,80382
tt1167638,22 Bullets,L'immortel,2013,117.0,"Action,Crime,Drama",Cdgm.,,21300000,6.7,30360
tt1170358,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,2013,161.0,"Adventure,Fantasy",WB (NL),258399999.0,700000000,7.8,565563
tt1171222,Baggage Claim,Baggage Claim,2013,96.0,Comedy,FoxS,21600000.0,887000,5.1,8296
tt1172049,Demolition,Demolition,2016,101.0,"Comedy,Drama",FoxS,2000000.0,,7.0,78099
